Record_ID,Sale_Date,Year,Quarter,Month_Name,Month_Num,Therapeutic_Area,Product_Name,Formulation,Region,Sales_Channel,Pipeline_Stage,Sales_Rep,Customer_ID,Units_Sold,Unit_Price_INR,Discount_Pct,Gross_Revenue_INR,Discount_Amount_INR,Net_Revenue_INR,COGS_INR,Gross_Profit_INR,Gross_Margin_Pct,RnD_Spend_INR,Marketing_Spend_INR,Clinical_Trial_Spend_INR,Patient_Count,Adverse_Events,Compliance_Rate_Pct
LS00096,2023-11-18,2023,Q4,November,11,Neurology,Parkinson Drug F,Patch,Delhi NCR,Government Hospital,Phase 1,Rep_021,CUST_0026,415,6435.47,0.01,2670718.6,26707.19,2644011.41,1058067.48,1585943.93,59.98,479674.28,351947.13,253518.7,3892,57,88.0
LS00097,2024-12-16,2024,Q4,December,12,Oncology,Immunotherapy Drug A,Tablet,Gujarat,Retail Pharmacy,Approved,Rep_010,CUST_0141,226,11041.95,0.072,2495480.86,179674.62,2315806.24,584223.0,1731583.24,74.77,292271.95,213013.77,230167.78,3794,8,74.88
LS00098,2022-10-22,2022,Q4,October,10,Diabetes,Insulin Analog J,Pen,Maharashtra,Corporate Hospital,Market,Rep_037,CUST_0062,159,3327.82,0.154,529123.96,81485.09,447638.87,106419.61,341219.26,76.23,77958.0,52121.79,12785.19,3004,8,96.79
LS00099,2024-03-03,2024,Q1,March,3,Diabetes,GLP-1 Drug I,Injection,Maharashtra,Specialty Clinic,Phase 3,Rep_031,CUST_0012,201,6019.62,0.004,1209943.22,4839.77,1205103.45,444978.19,760125.26,63.08,198630.36,148582.15,99813.53,4816,85,75.47
LS00100,2024-08-09,2024,Q3,August,8,Diabetes,GLP-1 Drug I,Injection,West Bengal,Retail Pharmacy,Phase 1,Rep_050,CUST_0176,366,6458.14,0.046,2363677.7,108729.17,2254948.53,478871.29,1776077.24,78.76,480497.64,325525.53,53438.62,1701,2,92.57
LS00101,2024-08-27,2024,Q3,August,8,Neurology,Parkinson Drug F,Patch,Gujarat,Corporate Hospital,Approved,Rep_026,CUST_0140,139,6199.1,0.162,861675.02,139591.35,722083.67,179558.1,542525.57,75.13,167579.74,39556.03,61790.96,2288,15,92.78
LS00102,2024-10-13,2024,Q4,October,10,Infectious Disease,Antiviral Drug G,Tablet,Rajasthan,Specialty Clinic,Phase 3,Rep_022,CUST_0048,364,3097.7,0.231,1127561.62,260466.73,867094.89,264139.83,602955.06,69.54,194358.67,106399.59,24185.62,4985,46,86.18
LS00103,2023-09-20,2023,Q3,September,9,Oncology,Targeted Therapy B,Injection,Karnataka,Online,Phase 3,Rep_043,CUST_0076,238,18554.16,0.107,4415889.32,472500.16,3943389.16,1362612.71,2580776.45,65.45,653423.95,213871.75,421957.3,2938,78,97.95
LS00104,2024-04-11,2024,Q2,April,4,Respiratory,COPD Drug K,Inhaler,Maharashtra,Government Hospital,Phase 2,Rep_043,CUST_0164,196,2911.38,0.187,570631.43,106708.08,463923.35,101319.38,362603.97,78.16,57548.89,62567.92,40736.59,3639,4,75.28
LS00105,2022-03-08,2022,Q1,March,3,Respiratory,COPD Drug K,Inhaler,West Bengal,Online,Phase 3,Rep_025,CUST_0146,319,2598.49,0.112,828918.69,92838.89,736079.8,198028.64,538051.16,73.1,130810.29,42463.37,24857.05,3056,50,80.17
LS00106,2024-10-19,2024,Q4,October,10,Cardiology,BP Drug D,Capsule,Karnataka,Government Hospital,Phase 2,Rep_048,CUST_0048,275,2705.07,0.14,743894.08,104145.17,639748.91,155347.93,484400.98,75.72,98417.48,60537.72,76537.33,2389,62,77.2
LS00107,2022-06-29,2022,Q2,June,6,Oncology,Targeted Therapy B,Injection,Rajasthan,Retail Pharmacy,Phase 2,Rep_046,CUST_0114,424,18982.42,0.211,8048545.23,1698243.04,6350302.19,1630129.34,4720172.85,74.33,1048849.49,358753.39,471301.24,2507,20,90.51
LS00108,2023-04-30,2023,Q2,April,4,Neurology,Parkinson Drug F,Patch,Delhi NCR,Government Hospital,Approved,Rep_013,CUST_0036,414,7187.09,0.09,2975454.18,267790.88,2707663.3,859267.68,1848395.62,68.27,489444.69,401549.71,89290.95,756,2,80.04
LS00109,2022-09-14,2022,Q3,September,9,Diabetes,GLP-1 Drug I,Injection,Telangana,Specialty Clinic,Phase 2,Rep_037,CUST_0019,172,6777.56,0.112,1165740.36,130562.92,1035177.44,355299.98,679877.46,65.68,170583.7,142643.33,101474.61,4865,46,91.96
LS00110,2023-09-15,2023,Q3,September,9,Infectious Disease,Antiviral Drug G,Tablet,Maharashtra,Government Hospital,Market,Rep_034,CUST_0040,94,2785.63,0.234,261849.15,61272.7,200576.45,46957.53,153618.92,76.59,48774.74,20436.69,9708.87,696,8,77.1
LS00111,2022-07-11,2022,Q3,July,7,Neurology,Alzheimer Drug E,Tablet,Tamil Nadu,Online,Phase 1,Rep_040,CUST_0137,267,9901.81,0.148,2643784.38,391280.09,2252504.29,719348.87,1533155.42,68.06,320432.43,253289.42,248226.17,2815,72,73.07
LS00112,2023-03-08,2023,Q1,March,3,Oncology,Targeted Therapy B,Injection,Maharashtra,Corporate Hospital,Approved,Rep_017,CUST_0167,402,18389.54,0.155,7392595.44,1145852.29,6246743.15,1169818.94,5076924.21,81.27,1471542.75,653145.4,525917.86,2524,61,78.37
LS00113,2022-11-20,2022,Q4,November,11,Neurology,Alzheimer Drug E,Tablet,Rajasthan,Government Hospital,Phase 3,Rep_045,CUST_0016,235,9259.52,0.116,2175987.66,252414.57,1923573.09,503295.62,1420277.47,73.84,266755.21,261891.61,99894.3,2879,51,75.4
LS00114,2022-09-08,2022,Q3,September,9,Diabetes,GLP-1 Drug I,Injection,Karnataka,Online,Phase 3,Rep_016,CUST_0120,146,6401.71,0.035,934649.98,32712.75,901937.23,173302.97,728634.26,80.79,219080.59,123039.02,55751.87,1358,20,96.28
LS00115,2024-10-18,2024,Q4,October,10,Cardiology,BP Drug D,Capsule,Tamil Nadu,Specialty Clinic,Approved,Rep_033,CUST_0120,460,2639.17,0.006,1214020.04,7284.12,1206735.92,490967.6,715768.32,59.31,224100.25,176990.34,50096.97,2940,6,73.31
LS00116,2022-08-09,2022,Q3,August,8,Diabetes,Insulin Analog J,Pen,Rajasthan,Online,Phase 3,Rep_035,CUST_0003,230,3026.61,0.066,696121.14,45944.0,650177.14,174108.75,476068.39,73.22,112105.51,35450.41,16329.7,4652,49,81.43
LS00117,2023-07-27,2023,Q3,July,7,Oncology,Targeted Therapy B,Injection,Telangana,Corporate Hospital,Phase 2,Rep_029,CUST_0196,432,20641.09,0.17,8916950.79,1515881.63,7401069.16,1543231.31,5857837.85,79.15,1826293.5,661584.32,736330.32,2827,71,96.41
LS00118,2022-03-21,2022,Q1,March,3,Cardiology,BP Drug D,Capsule,Telangana,Corporate Hospital,Market,Rep_003,CUST_0012,80,2979.42,0.201,238353.37,47909.03,190444.34,58016.94,132427.4,69.54,26540.76,26531.4,6470.94,2659,20,82.22
LS00119,2024-11-09,2024,Q4,November,11,Respiratory,Asthma Drug L,Inhaler,Gujarat,Corporate Hospital,Phase 1,Rep_022,CUST_0130,282,2093.6,0.141,590396.16,83245.86,507150.3,149089.12,358061.18,70.6,61954.9,42156.34,15701.61,3462,74,80.0
LS00120,2023-04-12,2023,Q2,April,4,Diabetes,Insulin Analog J,Pen,Rajasthan,Online,Phase 1,Rep_042,CUST_0199,379,2942.38,0.12,1115162.88,133819.55,981343.33,300110.26,681233.07,69.42,209765.84,125082.62,56936.59,2034,2,86.89
LS00121,2022-11-07,2022,Q4,November,11,Cardiology,BP Drug D,Capsule,Maharashtra,Specialty Clinic,Market,Rep_021,CUST_0108,221,2960.02,0.103,654164.47,67378.94,586785.53,214759.6,372025.93,63.4,140633.55,80554.96,54913.58,560,4,85.49
LS00122,2022-12-21,2022,Q4,December,12,Neurology,Parkinson Drug F,Patch,Rajasthan,Corporate Hospital,Phase 2,Rep_025,CUST_0081,245,8090.19,0.086,1982096.11,170460.27,1811635.84,480135.81,1331500.03,73.5,399209.67,221187.07,152776.9,2215,61,77.0
LS00123,2023-08-15,2023,Q3,August,8,Neurology,Alzheimer Drug E,Tablet,Gujarat,Retail Pharmacy,Market,Rep_020,CUST_0198,370,8665.74,0.176,3206324.43,564313.1,2642011.33,676592.1,1965419.23,74.39,436841.81,378785.26,262987.22,2290,36,75.17
LS00124,2023-08-18,2023,Q3,August,8,Infectious Disease,Antiviral Drug G,Tablet,Telangana,Online,Market,Rep_050,CUST_0038,31,2902.5,0.179,89977.38,16105.95,73871.43,19437.59,54433.84,73.69,13112.84,5587.96,5016.46,1705,34,79.05
LS00125,2023-05-06,2023,Q2,May,5,Respiratory,Asthma Drug L,Inhaler,Gujarat,Retail Pharmacy,Phase 2,Rep_007,CUST_0158,134,1816.98,0.226,243475.62,55025.49,188450.13,44127.71,144322.42,76.58,28318.17,11310.74,9993.39,3919,12,89.71
LS00126,2024-09-04,2024,Q3,September,9,Oncology,Immunotherapy Drug A,Tablet,Tamil Nadu,Specialty Clinic,Phase 1,Rep_042,CUST_0122,343,11372.96,0.241,3900925.25,940122.99,2960802.26,761163.78,2199638.48,74.29,603905.15,416862.29,85703.6,4753,59,85.91
LS00127,2024-10-11,2024,Q4,October,10,Cardiology,Heart Drug C,Tablet,Telangana,Retail Pharmacy,Market,Rep_003,CUST_0102,105,4750.13,0.241,498763.34,120201.96,378561.38,152276.14,226285.24,59.78,88574.51,19278.89,29072.07,929,10,79.4
LS00128,2023-07-13,2023,Q3,July,7,Diabetes,GLP-1 Drug I,Injection,Rajasthan,Retail Pharmacy,Phase 2,Rep_033,CUST_0120,108,7102.19,0.083,767036.2,63664.0,703372.2,250026.74,453345.46,64.45,143682.83,85712.81,15058.09,2811,37,86.76
LS00129,2022-06-27,2022,Q2,June,6,Cardiology,Heart Drug C,Tablet,Telangana,Specialty Clinic,Phase 3,Rep_033,CUST_0084,215,4413.26,0.046,948851.41,43647.16,905204.25,193484.56,711719.69,78.63,146704.84,67713.54,41710.48,1979,28,91.6
LS00130,2023-04-29,2023,Q2,April,4,Neurology,Alzheimer Drug E,Tablet,Maharashtra,Online,Phase 3,Rep_042,CUST_0093,41,9978.19,0.116,409105.81,47456.27,361649.54,78959.68,282689.86,78.17,75653.31,51466.56,39340.29,2597,15,88.61
LS00131,2022-11-10,2022,Q4,November,11,Neurology,Parkinson Drug F,Patch,Delhi NCR,Retail Pharmacy,Market,Rep_009,CUST_0123,242,7735.11,0.151,1871895.95,282656.29,1589239.66,444673.94,1144565.72,72.02,304181.24,154287.85,117209.24,1839,48,78.43
LS00132,2022-06-09,2022,Q2,June,6,Oncology,Targeted Therapy B,Injection,Rajasthan,Corporate Hospital,Phase 2,Rep_046,CUST_0093,479,18346.51,0.015,8787978.82,131819.68,8656159.14,2695838.02,5960321.12,68.86,1607564.03,928547.64,302837.79,2737,66,83.49
LS00133,2022-04-24,2022,Q2,April,4,Respiratory,Asthma Drug L,Inhaler,Rajasthan,Government Hospital,Phase 1,Rep_033,CUST_0115,242,1868.12,0.104,452086.23,47016.97,405069.26,127734.01,277335.25,68.47,78034.02,47505.21,20584.39,228,3,78.62
LS00134,2024-05-17,2024,Q2,May,5,Respiratory,Asthma Drug L,Inhaler,Delhi NCR,Corporate Hospital,Phase 2,Rep_005,CUST_0012,186,2226.24,0.135,414081.1,55900.95,358180.15,69652.2,288527.95,80.55,84619.49,53230.49,24072.26,2401,52,76.68
LS00135,2024-02-13,2024,Q1,February,2,Respiratory,COPD Drug K,Inhaler,Telangana,Online,Phase 2,Rep_025,CUST_0115,202,2534.82,0.241,512033.13,123399.98,388633.15,151525.3,237107.85,61.01,53354.93,52865.25,12383.14,4451,100,85.75
LS00136,2024-05-18,2024,Q2,May,5,Oncology,Immunotherapy Drug A,Tablet,Maharashtra,Online,Approved,Rep_030,CUST_0173,282,12047.29,0.057,3397334.86,193648.09,3203686.77,930831.41,2272855.36,70.94,449047.25,220567.57,344463.02,974,1,93.05
LS00137,2022-07-26,2022,Q3,July,7,Diabetes,Insulin Analog J,Pen,Maharashtra,Retail Pharmacy,Phase 1,Rep_014,CUST_0018,314,2924.25,0.149,918213.81,136813.86,781399.95,272543.48,508856.47,65.12,98712.63,96935.87,47061.01,1969,34,77.65
LS00138,2023-10-16,2023,Q4,October,10,Cardiology,Heart Drug C,Tablet,Gujarat,Retail Pharmacy,Phase 1,Rep_047,CUST_0148,305,4323.38,0.168,1318629.76,221529.8,1097099.96,281910.4,815189.56,74.3,174690.54,70572.1,94373.9,1860,26,79.81
LS00139,2022-04-07,2022,Q2,April,4,Diabetes,GLP-1 Drug I,Injection,Tamil Nadu,Specialty Clinic,Approved,Rep_036,CUST_0127,186,7361.09,0.168,1369163.39,230019.45,1139143.94,419880.6,719263.34,63.14,183898.25,104382.57,39780.91,3133,23,91.61
LS00140,2024-08-06,2024,Q3,August,8,Cardiology,BP Drug D,Capsule,Delhi NCR,Online,Approved,Rep_046,CUST_0037,478,2428.4,0.103,1160777.16,119560.05,1041217.11,291501.11,749716.0,72.0,196684.8,92503.71,47374.93,2755,82,74.06
LS00141,2022-04-16,2022,Q2,April,4,Neurology,Parkinson Drug F,Patch,Karnataka,Corporate Hospital,Phase 3,Rep_047,CUST_0049,147,6934.68,0.151,1019398.38,153929.16,865469.22,163998.99,701470.23,81.05,112045.34,112913.5,68162.94,4628,55,84.46
LS00142,2022-08-29,2022,Q3,August,8,Neurology,Alzheimer Drug E,Tablet,Maharashtra,Retail Pharmacy,Approved,Rep_013,CUST_0190,392,10923.78,0.12,4282121.85,513854.62,3768267.23,897685.53,2870581.7,76.18,748273.11,265479.38,420209.45,4572,82,92.16
LS00143,2024-11-16,2024,Q4,November,11,Infectious Disease,Antibiotic H,Injection,West Bengal,Online,Market,Rep_017,CUST_0093,461,1798.53,0.025,829122.21,20728.06,808394.15,335901.05,472493.1,58.45,146346.63,108303.08,90081.83,3086,40,82.76
LS00144,2024-05-05,2024,Q2,May,5,Cardiology,BP Drug D,Capsule,Tamil Nadu,Government Hospital,Approved,Rep_017,CUST_0142,161,2508.03,0.082,403792.12,33110.95,370681.17,100514.48,270166.69,72.88,84640.28,37042.22,31678.71,2815,32,91.85
LS00145,2023-12-23,2023,Q4,December,12,Respiratory,Asthma Drug L,Inhaler,Rajasthan,Specialty Clinic,Phase 1,Rep_011,CUST_0188,96,1873.17,0.137,179824.69,24635.98,155188.71,34788.88,120399.83,77.58,36565.16,23128.14,17959.01,4342,8,93.82
LS00146,2023-04-19,2023,Q2,April,4,Respiratory,COPD Drug K,Inhaler,Maharashtra,Government Hospital,Phase 1,Rep_027,CUST_0036,44,3080.24,0.002,135530.45,271.06,135259.39,40763.92,94495.47,69.86,22793.38,15119.77,11723.67,4008,84,84.68
LS00147,2023-07-17,2023,Q3,July,7,Diabetes,GLP-1 Drug I,Injection,Telangana,Government Hospital,Phase 2,Rep_002,CUST_0136,284,7431.08,0.004,2110428.06,8441.71,2101986.35,788576.43,1313409.92,62.48,436423.41,274554.67,233272.85,926,3,85.63
LS00148,2022-06-11,2022,Q2,June,6,Cardiology,BP Drug D,Capsule,Gujarat,Online,Phase 1,Rep_018,CUST_0102,201,3185.81,0.115,640347.84,73640.0,566707.84,135086.09,431621.75,76.16,119371.75,45335.19,58261.08,710,20,97.78
LS00149,2024-09-01,2024,Q3,September,9,Oncology,Targeted Therapy B,Injection,Telangana,Specialty Clinic,Phase 2,Rep_025,CUST_0142,38,18738.44,0.176,712060.71,125322.68,586738.03,117256.47,469481.56,80.02,134886.89,67176.06,31171.67,831,16,95.9
LS00150,2023-07-29,2023,Q3,July,7,Cardiology,BP Drug D,Capsule,Rajasthan,Online,Phase 3,Rep_003,CUST_0020,470,2836.15,0.165,1332988.52,219943.11,1113045.41,248259.3,864786.11,77.7,256618.84,57395.09,45318.55,1231,25,96.15
LS00151,2023-11-11,2023,Q4,November,11,Cardiology,Heart Drug C,Tablet,Delhi NCR,Corporate Hospital,Phase 1,Rep_025,CUST_0174,206,4522.07,0.035,931545.94,32604.11,898941.83,375069.73,523872.1,58.28,192500.54,89965.46,105564.84,489,1,83.36
LS00152,2023-07-14,2023,Q3,July,7,Neurology,Parkinson Drug F,Patch,Telangana,Online,Phase 3,Rep_002,CUST_0163,411,8263.99,0.123,3396498.04,417769.26,2978728.78,790538.79,2188189.99,73.46,721890.66,277572.23,262037.24,3163,10,92.08
LS00153,2024-02-18,2024,Q1,February,2,Cardiology,BP Drug D,Capsule,Karnataka,Government Hospital,Phase 1,Rep_018,CUST_0040,374,3038.47,0.039,1136386.97,44319.09,1092067.88,298690.69,793377.19,72.65,182256.33,64598.05,124819.02,3693,46,91.8
LS00154,2024-11-15,2024,Q4,November,11,Cardiology,Heart Drug C,Tablet,Karnataka,Retail Pharmacy,Phase 1,Rep_028,CUST_0115,218,3700.15,0.022,806632.5,17745.91,788886.59,246931.56,541955.03,68.7,155884.14,101327.65,83915.3,151,2,82.76
LS00155,2024-02-19,2024,Q1,February,2,Respiratory,Asthma Drug L,Inhaler,Delhi NCR,Corporate Hospital,Phase 3,Rep_034,CUST_0044,96,1872.47,0.075,179757.05,13481.78,166275.27,49608.18,116667.09,70.17,21320.6,15541.35,10327.4,4016,100,74.0
LS00156,2024-07-26,2024,Q3,July,7,Cardiology,BP Drug D,Capsule,Rajasthan,Corporate Hospital,Market,Rep_040,CUST_0051,64,2493.81,0.002,159603.92,319.21,159284.71,43797.89,115486.82,72.5,36541.46,14015.3,16919.19,3656,42,83.2
LS00157,2023-02-16,2023,Q1,February,2,Cardiology,Heart Drug C,Tablet,Gujarat,Online,Phase 3,Rep_039,CUST_0178,255,3965.87,0.241,1011297.09,243722.6,767574.49,316619.91,450954.58,58.75,121191.0,91721.91,53039.96,4767,62,80.47
LS00158,2023-01-04,2023,Q1,January,1,Infectious Disease,Antiviral Drug G,Tablet,West Bengal,Government Hospital,Phase 2,Rep_037,CUST_0052,359,3348.88,0.007,1202249.59,8415.75,1193833.84,423251.35,770582.49,64.55,289608.26,84720.23,119107.07,616,13,89.5
LS00159,2022-11-12,2022,Q4,November,11,Respiratory,COPD Drug K,Inhaler,Gujarat,Retail Pharmacy,Phase 3,Rep_017,CUST_0169,376,2833.12,0.094,1065253.62,100133.84,965119.78,277738.32,687381.46,71.22,190834.49,104449.51,70875.25,3476,69,72.96
LS00160,2023-12-29,2023,Q4,December,12,Respiratory,Asthma Drug L,Inhaler,Karnataka,Government Hospital,Phase 3,Rep_050,CUST_0064,95,2192.61,0.011,208297.94,2291.28,206006.66,85712.36,120294.3,58.39,42864.08,18532.72,19625.9,3576,13,72.27
LS00161,2024-08-06,2024,Q3,August,8,Cardiology,BP Drug D,Capsule,Delhi NCR,Specialty Clinic,Phase 2,Rep_024,CUST_0101,405,2950.83,0.173,1195084.78,206749.67,988335.11,213657.08,774678.03,78.38,246788.62,97130.72,48965.31,753,3,93.61
LS00162,2024-12-03,2024,Q4,December,12,Neurology,Parkinson Drug F,Patch,Gujarat,Online,Phase 1,Rep_030,CUST_0053,257,6872.33,0.024,1766188.46,42388.52,1723799.94,608981.54,1114818.4,64.67,308246.69,97769.51,42178.46,992,0,94.08
LS00163,2022-11-24,2022,Q4,November,11,Respiratory,COPD Drug K,Inhaler,Tamil Nadu,Retail Pharmacy,Market,Rep_034,CUST_0045,179,2952.07,0.24,528420.28,126820.87,401599.41,94635.03,306964.38,76.44,69338.61,27487.54,33753.58,3590,50,72.76
LS00164,2022-01-10,2022,Q1,January,1,Cardiology,BP Drug D,Capsule,Rajasthan,Corporate Hospital,Phase 2,Rep_028,CUST_0100,370,2560.43,0.07,947358.63,66315.1,881043.53,307398.15,573645.38,65.11,196896.53,94919.04,88060.51,4448,47,81.51
LS00165,2024-12-16,2024,Q4,December,12,Infectious Disease,Antibiotic H,Injection,Karnataka,Online,Phase 3,Rep_043,CUST_0126,337,1699.24,0.097,572643.28,55546.4,517096.88,141793.43,375303.45,72.58,69730.6,44055.87,34017.77,1463,43,90.36
LS00166,2023-05-04,2023,Q2,May,5,Diabetes,Insulin Analog J,Pen,Karnataka,Retail Pharmacy,Market,Rep_021,CUST_0031,166,3009.29,0.093,499541.79,46457.39,453084.4,96926.56,356157.84,78.61,77250.99,49677.34,35105.25,3515,23,84.65
LS00167,2023-08-15,2023,Q3,August,8,Respiratory,Asthma Drug L,Inhaler,Tamil Nadu,Corporate Hospital,Market,Rep_011,CUST_0126,81,1902.87,0.21,154132.64,32367.85,121764.79,40019.02,81745.77,67.13,28312.49,17678.32,8336.13,1648,24,97.06
LS00168,2024-05-01,2024,Q2,May,5,Respiratory,COPD Drug K,Inhaler,Rajasthan,Specialty Clinic,Phase 2,Rep_044,CUST_0126,373,3195.71,0.122,1191998.29,145423.79,1046574.5,209148.44,837426.06,80.02,129787.68,131978.97,51500.88,2301,28,85.98
LS00169,2022-08-22,2022,Q3,August,8,Infectious Disease,Antibiotic H,Injection,Rajasthan,Corporate Hospital,Phase 1,Rep_033,CUST_0029,147,1948.56,0.206,286438.47,59006.32,227432.15,60962.47,166469.68,73.2,51613.32,12317.96,20900.57,4525,55,97.73
LS00170,2023-06-23,2023,Q2,June,6,Respiratory,Asthma Drug L,Inhaler,Delhi NCR,Online,Market,Rep_003,CUST_0116,188,2328.19,0.022,437698.92,9629.38,428069.54,165949.6,262119.94,61.23,57900.76,56157.97,17545.64,4866,89,94.39
LS00171,2023-02-28,2023,Q1,February,2,Respiratory,COPD Drug K,Inhaler,Telangana,Retail Pharmacy,Market,Rep_040,CUST_0036,426,2645.04,0.015,1126787.11,16901.81,1109885.3,293226.94,816658.36,73.58,173742.61,115291.39,58119.55,2447,37,86.89
LS00172,2022-05-02,2022,Q2,May,5,Respiratory,COPD Drug K,Inhaler,Karnataka,Retail Pharmacy,Phase 3,Rep_049,CUST_0106,151,3219.33,0.032,486119.04,15555.81,470563.23,182512.14,288051.09,61.21,71741.15,57003.79,48396.57,3267,62,75.7
LS00173,2022-07-10,2022,Q3,July,7,Respiratory,COPD Drug K,Inhaler,Telangana,Specialty Clinic,Approved,Rep_029,CUST_0020,216,2913.58,0.07,629334.08,44053.39,585280.69,236875.19,348405.5,59.53,98315.01,84880.57,30861.22,70,2,74.42
LS00174,2023-03-23,2023,Q1,March,3,Respiratory,COPD Drug K,Inhaler,West Bengal,Government Hospital,Phase 1,Rep_035,CUST_0102,229,3182.62,0.124,728819.4,90373.61,638445.79,164391.9,474053.89,74.25,100151.14,66865.1,21106.65,4025,100,80.94
LS00175,2022-11-20,2022,Q4,November,11,Oncology,Immunotherapy Drug A,Tablet,Karnataka,Specialty Clinic,Phase 3,Rep_002,CUST_0032,235,12336.94,0.248,2899181.61,718997.04,2180184.57,616276.77,1563907.8,71.73,543825.74,307276.79,235928.19,2522,20,94.74
LS00176,2022-12-05,2022,Q4,December,12,Oncology,Targeted Therapy B,Injection,West Bengal,Online,Phase 2,Rep_006,CUST_0096,36,17440.24,0.076,627848.8,47716.51,580132.29,201808.26,378324.03,65.21,87274.35,67033.43,52426.44,58,0,84.4
LS00177,2022-01-20,2022,Q1,January,1,Diabetes,Insulin Analog J,Pen,Delhi NCR,Corporate Hospital,Phase 1,Rep_044,CUST_0114,14,3599.51,0.204,50393.13,10280.2,40112.93,16733.4,23379.53,58.28,7015.78,2535.84,1086.37,3188,11,91.0
LS00178,2024-02-23,2024,Q1,February,2,Oncology,Targeted Therapy B,Injection,West Bengal,Online,Phase 2,Rep_020,CUST_0036,406,19692.19,0.219,7995027.84,1750911.1,6244116.74,2085399.34,4158717.4,66.6,1298949.99,354922.84,476607.94,1394,28,81.13
LS00179,2024-06-25,2024,Q2,June,6,Respiratory,COPD Drug K,Inhaler,Tamil Nadu,Specialty Clinic,Phase 2,Rep_040,CUST_0176,450,2654.0,0.224,1194301.29,267523.49,926777.8,197962.66,728815.14,78.64,126051.46,113994.52,51115.1,3567,40,92.57
LS00180,2023-08-07,2023,Q3,August,8,Neurology,Alzheimer Drug E,Tablet,Karnataka,Retail Pharmacy,Phase 1,Rep_036,CUST_0154,408,10757.65,0.007,4389119.51,30723.84,4358395.67,1670559.14,2687836.53,61.67,1019243.67,307461.16,351690.66,1595,47,82.19
LS00181,2024-10-20,2024,Q4,October,10,Cardiology,BP Drug D,Capsule,Rajasthan,Specialty Clinic,Phase 2,Rep_008,CUST_0062,336,2878.9,0.132,967310.74,127685.02,839625.72,348148.51,491477.21,58.54,208474.64,120395.98,27874.14,4706,107,81.5
LS00182,2022-01-29,2022,Q1,January,1,Infectious Disease,Antibiotic H,Injection,Karnataka,Government Hospital,Phase 1,Rep_038,CUST_0018,144,1646.5,0.231,237096.17,54769.22,182326.95,74331.63,107995.32,59.23,31312.24,14339.79,16639.69,3453,54,90.25
LS00183,2022-06-11,2022,Q2,June,6,Respiratory,COPD Drug K,Inhaler,Tamil Nadu,Online,Phase 2,Rep_006,CUST_0080,271,3266.2,0.244,885141.45,215974.51,669166.94,145403.63,523763.31,78.27,108724.6,72700.78,64455.77,591,9,90.17
LS00184,2024-07-17,2024,Q3,July,7,Oncology,Immunotherapy Drug A,Tablet,Delhi NCR,Government Hospital,Phase 3,Rep_028,CUST_0030,323,12908.12,0.077,4169323.25,321037.89,3848285.36,1377710.95,2470574.41,64.2,832328.57,238379.35,349386.06,142,1,84.91
LS00185,2023-07-05,2023,Q3,July,7,Diabetes,GLP-1 Drug I,Injection,Gujarat,Retail Pharmacy,Market,Rep_024,CUST_0033,385,7253.51,0.193,2792600.88,538971.97,2253628.91,421531.15,1832097.76,81.3,506895.27,173975.78,59466.95,4773,19,84.9
LS00186,2024-01-24,2024,Q1,January,1,Neurology,Parkinson Drug F,Patch,Maharashtra,Specialty Clinic,Approved,Rep_037,CUST_0043,90,6671.05,0.026,600394.57,15610.26,584784.31,185808.75,398975.56,68.23,125121.15,42595.95,41450.97,410,0,78.36
LS00187,2024-05-08,2024,Q2,May,5,Neurology,Parkinson Drug F,Patch,Telangana,Retail Pharmacy,Phase 2,Rep_012,CUST_0010,124,6815.09,0.104,845071.45,87887.43,757184.02,267186.84,489997.18,64.71,117563.07,43756.69,43372.12,4162,86,95.45
